epoch,IoU_metric,loss,mean_absolute_error,mean_squared_error,val_IoU_metric,val_loss,val_mean_absolute_error,val_mean_squared_error
37,0.682174529825,0.495235418524,0.059578216723,0.0262050676729,0.645382046223,0.531006348133,0.0708322687149,0.0373981826107
38,0.685378411293,0.490094695227,0.0587818807619,0.0252437428428,0.64506157589,0.529469256242,0.0708692641258,0.0372158404291
39,0.683353980064,0.490334990774,0.0594053804151,0.0234859838464,0.73779182593,0.435063271046,0.0446614885231,0.0104536723495
40,0.694423104967,0.477585486174,0.0560306434206,0.0237613872354,0.73839867115,0.432750653187,0.0439755553206,0.0129254713158
41,0.700436507429,0.469899136305,0.0544686473182,0.0224677054754,0.645636359533,0.523859206518,0.0705775068998,0.0355210459431
42,0.701373486246,0.467350204774,0.05409443963,0.022218569879,0.644164769173,0.523776236693,0.0707958166401,0.0369551560382
43,0.703207729612,0.464053427526,0.0536276499416,0.0210076296883,0.696975086212,0.469549116691,0.0540104633868,0.0244285233965
44,0.709799629688,0.455990292515,0.0519906141119,0.0201464068379,0.763901415825,0.401167688688,0.0384568116963,0.00895356896271
45,0.711670600414,0.452724063737,0.051430241836,0.0189953329329,0.683776763121,0.47990063111,0.0583082911074,0.0271380250206
46,0.716811884267,0.446200504099,0.0499662900014,0.0187938710834,0.605949206352,0.556378094514,0.0845603691141,0.0320883832077
47,0.718426735469,0.443229229042,0.0494501723008,0.0185893589546,0.624722754161,0.536233542601,0.0768343612552,0.0436396867534
48,0.723398201125,0.436919957365,0.0483775570435,0.0177723217883,0.686810700734,0.472835609357,0.0558849043449,0.0261067776779
49,0.730424964428,0.428580066477,0.0465626716869,0.0172362108241,0.7170535628,0.441278944254,0.0490345963935,0.0199786462411
50,0.724843571595,0.432926803895,0.0479093785627,0.0165830564201,0.571514739831,0.585690796057,0.0988780266841,0.0445553646088
51,0.732377922876,0.424217336348,0.0460681284922,0.0160344537284,0.637335588932,0.518615257899,0.0738555709322,0.0379979424675
52,0.733790131569,0.421582502263,0.0455474053196,0.0159374294685,0.683828239759,0.470921040138,0.0583342917065,0.0261244437893
53,0.738690916606,0.415481237548,0.0444050815787,0.0154807162828,0.722373741309,0.431193806887,0.0478612233897,0.019122062698
54,0.737503959928,0.415487927471,0.0451086009869,0.0144981766684,0.753437491576,0.398947568814,0.0397391898831,0.0123709440033
55,0.738199588231,0.413656949418,0.0442402347539,0.0147210711294,0.665489924431,0.485800016006,0.0637257117629,0.0314485744238
56,0.744336913313,0.406396904264,0.0431498504281,0.0144820155065,0.70495757405,0.445204093536,0.0524329192837,0.0197001905615
57,0.744738555091,0.404904855796,0.0427773558157,0.0141449298039,0.757383460045,0.391721542199,0.0394226531088,0.0118216597562
58,0.747627571242,0.400937546968,0.0422333197849,0.0139215915916,0.766778277874,0.381231976748,0.0367272760769,0.00975982647389
59,0.750846083709,0.39664764796,0.0415842856552,0.0135876291724,0.767861899217,0.379091717879,0.0375894173781,0.00908240442723
60,0.754504090445,0.391928076199,0.0405206220107,0.0134386632911,0.769336611589,0.376566098213,0.0357506693105,0.0093853257671
61,0.754624770846,0.390767265081,0.0407766735681,0.0125817827231,0.675539593061,0.469346927722,0.0611063660979,0.0159625015308
62,0.756878270762,0.387498334135,0.0401778417443,0.0124373698309,0.730117194812,0.413706006527,0.0464322599669,0.0163291728745
63,0.756590739523,0.386768238204,0.040087377859,0.0127770352874,0.674457130591,0.46844619298,0.0600831308166,0.0308043144445
64,0.758901082652,0.383530954463,0.0394525362423,0.0124154469924,0.700912433465,0.441051554362,0.0539798329671,0.0179068946168
65,0.762221579007,0.379317775863,0.0389111807176,0.0120032347079,0.767581893921,0.373490696987,0.0366272378365,0.0105539021169
66,0.764253814425,0.376400121246,0.0386463459347,0.0114313979819,0.753431190332,0.386787561496,0.0397852492233,0.0115402898192
67,0.765316448348,0.374449571644,0.0381869338751,0.011540859365,0.754521599611,0.384789801598,0.0386488137742,0.0124474216675
68,0.769365044458,0.369500217404,0.0372985473616,0.0111895154938,0.724934048176,0.413491871357,0.0465219076971,0.017121457922
69,0.770274226802,0.367741557019,0.0370277924665,0.0111296367092,0.706601701419,0.430958957831,0.0508943826755,0.0223365852311
70,0.773468937738,0.363684387956,0.0364627026958,0.0108248797336,0.75852158165,0.378186849117,0.0376129230956,0.0119267629286
71,0.775535819803,0.360755397286,0.0358602244556,0.0107630151574,0.760166295846,0.375681394418,0.037685938259,0.0116762124921
72,0.774568148885,0.360929438659,0.0360213186102,0.0108348969647,0.760309190114,0.374766243299,0.0395793078542,0.0109998841658
73,0.778096949441,0.356573325157,0.0352758564992,0.0106975834157,0.716214368343,0.418022439877,0.0472696076532,0.0198376171341
74,0.778948303631,0.354883326769,0.0352162722519,0.0103124320113,0.764097916285,0.369373259385,0.0365705858469,0.00941543686638
75,0.779880121367,0.353186962128,0.0350199231591,0.0106281964747,0.732979978085,0.399696449041,0.0438161929448,0.0167433276772
76,0.778884930134,0.35343411415,0.0351195521057,0.0105380491838,0.763939938227,0.368049573898,0.0373952558041,0.0108733927608
77,0.78072809124,0.350910361971,0.0347937078902,0.0103484225443,0.771987164497,0.359290770133,0.0358835110664,0.00911758938183
78,0.773404670988,0.357520050968,0.0359226363046,0.010780151778,0.705110627651,0.42542645812,0.0514413477778,0.0226586473733
79,0.78535106257,0.344846260275,0.033799740306,0.0102800070399,0.755971983274,0.373875530561,0.0385134840707,0.01243648348
80,0.783523178373,0.345968388557,0.0341378734665,0.010322568308,0.696678271929,0.432434347153,0.0499608831803,0.0219064603448
81,0.783683553764,0.345152352912,0.0341422790587,0.010476013719,0.751720990022,0.376783412536,0.0389812522133,0.0124298613568
82,0.788395590169,0.339780910083,0.0333378525142,0.0101452108824,0.751439988613,0.376409211159,0.0408582449953,0.0131801105961
83,0.787021904537,0.340517391545,0.0335606901986,0.0101672521308,0.752412443161,0.374790030241,0.0398056858083,0.0132420022711
84,0.788669497081,0.338236130169,0.0331534347108,0.0100284336816,0.747046597004,0.37956390961,0.0413048557043,0.0141615411068
85,0.79325212104,0.333041648184,0.0324996814472,0.00956675160783,0.725990843614,0.399986411413,0.0445365877648,0.0174097165043
86,0.790432425226,0.335267881325,0.0328160258872,0.00983517077246,0.742499400298,0.382877389749,0.0391751987239,0.0123864520242
87,0.788545589515,0.336558038507,0.0332294204065,0.00978534870488,0.758823613644,0.365977844715,0.0380855654975,0.0114472013414
88,0.794372663089,0.330138893775,0.0321362401141,0.00943266367699,0.744498950481,0.379695199251,0.0420492224793,0.0129733767832
89,0.796648788452,0.327281098706,0.0318239289118,0.00931926844163,0.69113884449,0.432511187712,0.0532480795681,0.025552803879
90,0.796981044565,0.326425792013,0.0316108797661,0.00944960153316,0.760585464001,0.362536363284,0.0368738165796,0.0106082217942
91,0.796986642701,0.325846980265,0.0316455092302,0.00939174913934,0.725106144269,0.397453789314,0.0445510804256,0.0172106060535
92,0.79848605844,0.32379754625,0.0314118842185,0.00919258681898,0.697108653386,0.424911203782,0.0521009533405,0.0138637955387
93,0.800778482914,0.320990507637,0.0311303293577,0.00915154988425,0.725125495434,0.396391549667,0.0462665455639,0.018567846405
94,0.800054578032,0.321229119471,0.031012066343,0.00930131691801,0.759909101009,0.36112348334,0.0370856652657,0.0101394996941
95,0.804615083831,0.316181654998,0.030294795047,0.00894554713794,0.742788835367,0.377725466092,0.0408221274614,0.0140716721639
96,0.808375116416,0.311896624225,0.0297329721877,0.00871098920703,0.728866832097,0.391149591923,0.0440580165188,0.0125462057988
97,0.806844939981,0.312910946403,0.0298585410948,0.0087184847125,0.752814313571,0.366665478945,0.0394249338508,0.0122972582156
98,0.807436454909,0.31182898753,0.0299476667813,0.00847767319424,0.72416440932,0.394828741789,0.0449317999581,0.0178078428557
99,0.810854429586,0.307896179472,0.0291702730507,0.00839864947753,0.750671652635,0.367825896025,0.038887946556,0.0124946066365
100,0.814813672066,0.303448326315,0.0285166088513,0.00832994095555,0.748420752525,0.36959414045,0.0392725205123,0.0129613676369
101,0.809192323685,0.308592534065,0.0295838624601,0.00831430705743,0.745332229614,0.372212242603,0.040993932724,0.0128409309362
102,0.813033859253,0.304291520936,0.0287777289301,0.0082437814687,0.739781272729,0.37731717213,0.0413072821796,0.0144582392002
103,0.813404206344,0.30346348674,0.0287209553633,0.00818501622017,0.756760065238,0.359867139101,0.0385240271389,0.0118489289607
104,0.81952699743,0.296865788562,0.0276399890653,0.00771182105264,0.748364277522,0.367803335031,0.039688973705,0.0130288269147
105,0.813990142686,0.301957017149,0.0286611407101,0.00804513349384,0.713274023851,0.402472452084,0.0486733180781,0.0191397305181
106,0.818651525906,0.296891770499,0.0278211941698,0.00787108670707,0.726183141549,0.389110343456,0.0444604483644,0.0168803919653
107,0.814929477624,0.300172771624,0.028539959303,0.00795233396334,0.745336844762,0.36959153835,0.0404994958937,0.0137553200175
108,0.819950393949,0.294771823168,0.0275324241902,0.00774801444369,0.743020467758,0.371498040915,0.0414740478794,0.014040245985
109,0.818288894994,0.296017766748,0.0278759602713,0.00768524346554,0.743369949341,0.370720736821,0.0402443542083,0.0133060903847
110,0.82341461638,0.290442715509,0.0269959242983,0.0073877723068,0.712086994489,0.401594177961,0.0474191203614,0.0192031571915
111,0.81665637282,0.296857294662,0.0279872316079,0.00783755133461,0.744890962919,0.368403700113,0.0410694636703,0.0136969650661
112,0.824717607021,0.288375333548,0.0267252736496,0.00746382776222,0.694343703429,0.418537139654,0.0540408247113,0.0191603562633
113,0.824765432153,0.28790829965,0.0266423257057,0.00737215636085,0.743375841935,0.369094503403,0.0398322429061,0.0126768157134
114,0.824019893442,0.288244518621,0.0267616179543,0.00747746615112,0.749532792886,0.362525764147,0.0386370911201,0.0119360522479
115,0.822287120887,0.28958830268,0.0271607310304,0.0074855844123,0.687946052869,0.423771502177,0.054408111006,0.0254177893301
116,0.824363742011,0.28717402448,0.0266947869637,0.00745372670889,0.750882928371,0.360472423951,0.0385133974353,0.0110462587774
117,0.823027319636,0.288142651796,0.0269732339829,0.00730655491778,0.731229817549,0.379750512362,0.0427771822214,0.0152609691794
118,0.823210657801,0.287608404807,0.0269208212665,0.00739526074699,0.688129527092,0.422568675677,0.0529128053586,0.0236886202345
119,0.807215546608,0.303406032767,0.0294755780548,0.00809071995105,0.719056090355,0.391416480859,0.0479403269092,0.0187426892966
120,0.821662278175,0.288611394439,0.0271989301017,0.0074612690966,0.739536460876,0.370545557419,0.0414637719293,0.0146072712963
121,0.827180150645,0.282733870506,0.0262352777145,0.00731028914398,0.757459321181,0.352272286336,0.036805218488,0.0105884693613
122,0.831577945232,0.277981068271,0.0255395758237,0.00697470366689,0.750832212925,0.358538493554,0.0394615878661,0.0120843836541
123,0.827381018843,0.281839713948,0.0262210201855,0.00689852218117,0.730428824584,0.378653365612,0.0439720860223,0.0153929685255
124,0.829655359473,0.279216497898,0.0258094435164,0.00686543727453,0.742165561994,0.36652386411,0.0396032305459,0.0131511927421
125,0.831161020006,0.277397401231,0.0255583520021,0.00675717029188,0.752084480445,0.356312086582,0.0384764320155,0.0118544615358
126,0.832840949876,0.275370593412,0.0252614441855,0.00679156166049,0.73083134985,0.377225490332,0.0435842470229,0.0160103430748
127,0.836158583369,0.271723201752,0.02467853008,0.0066239163982,0.753608463764,0.354079571247,0.0394915879468,0.0122072011108
128,0.821287766525,0.286294784239,0.0271203915413,0.00728766738411,0.75527621762,0.352206019084,0.0393472334146,0.0113714035898
129,0.823486735821,0.283853423493,0.0268836302502,0.00701931539817,0.741523550828,0.365635773341,0.0421509963572,0.0143014230405
130,0.831016490119,0.275976864679,0.0255723582187,0.00673825322783,0.737506754716,0.369306334416,0.0421504039864,0.0150116073589
131,0.834861953599,0.271788420132,0.0248641547986,0.00663554934785,0.757541919072,0.348936788559,0.0369770131807,0.0107739728888
132,0.83186160108,0.274467719521,0.0254473271391,0.00668442372286,0.738240751108,0.367952430487,0.0409558137258,0.0142113643388
133,0.830861721652,0.275207157816,0.0255439868229,0.0067383722631,0.755669098218,0.350258298079,0.0383455798328,0.0114776901876
134,0.831540455954,0.274235686813,0.0254576555874,0.00669537461655,0.720734478951,0.384861419916,0.0458111270964,0.0124768845836
135,0.831102886404,0.274339998007,0.0254985249277,0.00672707078712,0.750550744851,0.354740811268,0.0385585624874,0.0117451732283
136,0.829557711193,0.275586822476,0.0257169588378,0.00679362982458,0.731258259773,0.373744281769,0.0438079944054,0.0164003904959
137,0.836281664303,0.268544104133,0.0246305513659,0.00653938785089,0.753857661565,0.350803029537,0.039127199471,0.0116160614217
138,0.833350394249,0.271180391584,0.0251356964601,0.00659199260335,0.753926086108,0.350495486975,0.0373350154956,0.0108836301193
139,0.831434815611,0.272854182448,0.0254678658715,0.00668065042687,0.748871906439,0.355288183053,0.0400834550957,0.0123278511936
140,0.839600139822,0.264393619742,0.0240867324173,0.0062928490064,0.697263260206,0.406534840663,0.052509460628,0.0211611076991
141,0.834918102128,0.268761314562,0.0248859063195,0.00649871078825,0.748099014123,0.355487914403,0.0387099887927,0.0111961596459
142,0.837118588584,0.266311229978,0.024445610685,0.00629238617633,0.715189031919,0.388064257224,0.0479288364947,0.0187305001219
143,0.839860303674,0.263240261997,0.0240614644928,0.00625692890052,0.745169448535,0.357807606141,0.0390623311003,0.011965881822
144,0.842389869417,0.260442356621,0.0235801292871,0.00612377328639,0.725336695035,0.377358471473,0.0446232230365,0.0149567765643
145,0.837277961118,0.265291390112,0.0244545603267,0.00625993836831,0.697498933792,0.405008596579,0.0472390022477,0.0189187601457
146,0.831685975075,0.270670340708,0.0253893479194,0.00648508784015,0.72117704614,0.381015840928,0.0450902966062,0.0175882027795
147,0.836578317506,0.265505471706,0.024552855928,0.00629529485958,0.743546581745,0.358421054681,0.0398073747754,0.01288880568
148,0.841353257724,0.260463408675,0.0237454959686,0.00601152937859,0.747836497625,0.353832955281,0.0394002419015,0.0123209110325
149,0.837419216837,0.264110380173,0.0245445705312,0.00626603517256,0.704170676231,0.397253180822,0.0465222976208,0.0156115791748
150,0.812896503176,0.288562595708,0.0284279320602,0.00730102150355,0.748511913935,0.352814975262,0.038559848249,0.0116291292608
151,0.83639468629,0.264798193216,0.0246021204059,0.00617034681833,0.748818201701,0.352236688058,0.0401897159318,0.0127593048463
152,0.843845115594,0.257058901276,0.0233099036281,0.00596116065606,0.747699511687,0.353053355535,0.039516064167,0.0121062331051
153,0.843876889093,0.256734970433,0.0233650689615,0.00589178530712,0.735595477899,0.364872198184,0.0423789631724,0.0147131213124
154,0.842994386877,0.257342140913,0.023482576498,0.00582148007889,0.752762746811,0.347430110772,0.038698206236,0.0113718497232
155,0.842047855309,0.258027915444,0.0236011695159,0.00596093480183,0.747217793941,0.352728962421,0.039613028566,0.0125745702684
156,0.845601612977,0.25422836147,0.0230181286974,0.00578463196329,0.73965882651,0.360019829273,0.0416582698921,0.0139277746429
157,0.84578739575,0.253750502586,0.0230406089787,0.00560475252303,0.739149124622,0.360253155152,0.041196135958,0.0136109788915
158,0.847088457653,0.252166050298,0.0227587549197,0.00561217994083,0.741801706473,0.35730512468,0.040463512361,0.0115145916641
159,0.844407955783,0.254580805251,0.0231877109494,0.0057756198932,0.749760602951,0.349095970472,0.040054101338,0.011525479277
160,0.845698036126,0.253039191621,0.022971275651,0.0056019265673,0.747514760017,0.35107774957,0.0397092569371,0.0112065920929
161,0.820073459148,0.278617630277,0.027296247891,0.00708872468929,0.69018411382,0.408410730521,0.0530215375225,0.0243257762492
162,0.8346871812,0.263772936344,0.0247393926999,0.00618345538527,0.747792431355,0.350519382159,0.039465783447,0.0122096904889
163,0.837489243099,0.260750174318,0.0243107923184,0.00603786764933,0.731278632323,0.366828616778,0.0431866121491,0.0154942116092
164,0.837656811987,0.260313812835,0.0242398256915,0.006180188989,0.678648913542,0.419342791955,0.0561322822571,0.0232999427766
165,0.818927221639,0.278993672882,0.0274599232801,0.00693249527046,0.73727294445,0.360513320923,0.0421359596054,0.0138885906935
166,0.834159476553,0.263506909711,0.0249558611682,0.00609308291546,0.741852499167,0.355758586486,0.0406015480955,0.0131180469741
167,0.83343561697,0.264069927454,0.0250010831292,0.00618023883072,0.739631178379,0.357745377382,0.0407925452391,0.0116581324587
168,0.844045201642,0.253212033408,0.0232589664204,0.00573090795907,0.757445141474,0.339678459803,0.037635137558,0.0107447594255
169,0.837350959301,0.25965753385,0.0242075735096,0.00602329687029,0.732237111092,0.364720750729,0.0407434181174,0.0117389530788
170,0.831538134847,0.265358326435,0.0253104281745,0.00624294532782,0.720013121605,0.376773095767,0.0460182490349,0.0115792848319
171,0.843286680085,0.253387446778,0.0234073269389,0.00572120072054,0.759682225068,0.336868287881,0.0375623578926,0.0105018202811
172,0.847974578381,0.248461829935,0.0226070687004,0.00552137320542,0.734546212673,0.36178500843,0.0429792434176,0.0132915270676
173,0.845418220656,0.250784595251,0.0230911198748,0.00552496118045,0.739844348272,0.356228517056,0.0407463026941,0.0130949685872
174,0.849707814762,0.246247285877,0.0223371092166,0.00538540054964,0.739734473228,0.356107718865,0.0427393025259,0.0145340109567
175,0.852504704271,0.243220360058,0.0218595448967,0.00534746274192,0.750370655537,0.345237200896,0.0391439221501,0.011582464839
176,0.851024648053,0.244468482562,0.0221127094371,0.00531777215536,0.742640662511,0.352758637269,0.0400103539924,0.0126708533938
177,0.848128775937,0.24718350155,0.0226043875303,0.00541277651063,0.754114659786,0.341089702447,0.0384721458654,0.0113987235874
178,0.786877822331,0.308635170971,0.0324637707472,0.00853637419215,0.709804344654,0.385981739839,0.0502421182295,0.0177860800823
179,0.804644626004,0.291048552309,0.0297030847285,0.00751775039041,0.6640172472,0.431561382771,0.0628736758033,0.0252186854333
180,0.823491800376,0.271968750307,0.026589097849,0.00660315068705,0.74072480758,0.354596314351,0.0406545109153,0.0128532091528
181,0.835905885424,0.259296865497,0.024624309527,0.00594066472884,0.743542156537,0.35154579258,0.0404362547497,0.0127572074533
182,0.833736099652,0.261242003577,0.0249934380395,0.00604257235144,0.714406026681,0.380482861439,0.0476181150277,0.0190528027614
183,0.836513631957,0.258278587273,0.0244530817057,0.0059925390913,0.739929951827,0.354772047758,0.0415602355301,0.0127798940788
184,0.841379161426,0.253235950964,0.0236809635865,0.00574911179234,0.738532899062,0.355970084429,0.0413248728514,0.012972957174
185,0.849018447535,0.245373450688,0.0224274423804,0.00548155819518,0.709358050982,0.384919682344,0.0479757524033,0.0156836222708
186,0.85031199646,0.243861548679,0.0222027664589,0.00543099480229,0.736445077737,0.357612813155,0.0409287460645,0.0130925199836
187,0.851587936061,0.242363214697,0.0219873668168,0.00541659164056,0.750199256738,0.343642827908,0.039108647277,0.0119809003249
188,0.851125725678,0.242619910751,0.0220828733849,0.005454918053,0.744814640681,0.348841724237,0.0402967691422,0.0128840702971
189,0.851709166254,0.241826421533,0.0220039046151,0.00536758600175,0.74823074309,0.345195245504,0.0389249585867,0.0119875140538
190,0.851653539045,0.24165835653,0.0219751516836,0.00524323464025,0.754069530646,0.339148094654,0.0381782861451,0.0115663145532
191,0.854072205475,0.239037120206,0.0215600900501,0.00523199842338,0.747663090865,0.345324788173,0.0390302507579,0.0113815419922
192,0.854728341648,0.238152566671,0.0215157021901,0.00512337719223,0.730416048845,0.362352976084,0.0429772711496,0.0119438931545
193,0.833172817366,0.259608571138,0.0249407386375,0.00623620395362,0.697781180223,0.395008268197,0.0517163292567,0.0178000548035
194,0.817079759053,0.275741916214,0.0275239241251,0.00684332404765,0.715523280144,0.377305915515,0.0468047337631,0.0157585069487
195,0.838164980003,0.254548386744,0.0242312474889,0.00588466716558,0.746167322159,0.346445510626,0.0394087722699,0.012382305632
196,0.845137260505,0.24736866389,0.0231143448779,0.005449615561,0.747542555968,0.344845779022,0.0398453077873,0.0123026154588
197,0.841139107704,0.251182072009,0.0236584226638,0.00581439942388,0.747255136649,0.344967164675,0.0403921575844,0.0123065691441
198,0.848594882148,0.243514924867,0.022490646854,0.00538914389216,0.742260999044,0.349739709854,0.0404669108888,0.0132649813046
199,0.849103489944,0.242796624899,0.02243175553,0.00534256157598,0.738801996072,0.353000009298,0.0409119976262,0.0126037534624
200,0.851525478227,0.240158757295,0.0219860200009,0.00519887982894,0.754281315168,0.33728748703,0.038759302338,0.0110754101674
201,0.854140083381,0.237337779624,0.0216222908603,0.00513858530351,0.751880614122,0.339506234328,0.0383874107897,0.0114908629159
202,0.851155725956,0.240133036648,0.0220215832676,0.00529888185699,0.726405798435,0.364797419945,0.0440894723535,0.0119859965195
203,0.848029798371,0.243109433072,0.0225196392962,0.00545744304093,0.756276511351,0.33475303491,0.0385189086795,0.0109672920654
204,0.825993598325,0.264997354235,0.0264733837907,0.00662616865124,0.560381195704,0.530753281434,0.0976448425651,0.0458405556281
205,0.793430316789,0.297888004031,0.0312690246701,0.00820186640961,0.725080737432,0.366172122161,0.0471694549719,0.0153553782602
206,0.824460162776,0.266687350716,0.026462209676,0.00646310577754,0.731354180813,0.359699691931,0.0416174004873,0.0135658623079
207,0.841534390518,0.249426567163,0.0236776318422,0.00566946383725,0.747296778043,0.343563549519,0.0393542360663,0.0118395294373
208,0.847405493123,0.243352742297,0.0226822565496,0.00547966659495,0.752196111202,0.338462615093,0.0390716418922,0.0113602037355
209,0.848880435194,0.241684893676,0.0224174190334,0.00543968780924,0.747888351123,0.342585272948,0.0401908638676,0.0116709880754
210,0.845118615082,0.245274945429,0.0230472648378,0.0054460435499,0.741388715426,0.348941731215,0.0411790384551,0.0136315035373
211,0.847813817092,0.242410021135,0.022571119632,0.00537090556324,0.746857275486,0.343255094131,0.0395487276614,0.0122134200186
212,0.853596368313,0.236408033848,0.0216752106526,0.00511908547633,0.750962501367,0.338955718835,0.0386610651016,0.0116508709987
213,0.853610460758,0.236211454221,0.0216708093222,0.00510058373585,0.753425045013,0.336291344404,0.0384722364644,0.0114048290253
214,0.843422152111,0.246299521991,0.0232279540705,0.00561602441913,0.720342061996,0.369400907278,0.0444986299376,0.0150157867471
215,0.847014382635,0.242612546716,0.0227301137682,0.00541320232781,0.742710361799,0.346788143396,0.0400043285787,0.0126424453805
216,0.847148147038,0.242239977939,0.0226568632807,0.00532437667996,0.750899774075,0.3384013563,0.038798854957,0.0112907298381
217,0.848583580494,0.240613394942,0.0225382659691,0.00523255564166,0.741663787683,0.347424934308,0.0393569376071,0.0121471662869
218,0.84888439812,0.240124338014,0.0224052178838,0.00534370925969,0.753035263379,0.33586747249,0.0387173369924,0.0114677106043
219,0.854416688783,0.234393933381,0.0215485203777,0.00509424893718,0.749941803296,0.338765847842,0.0390876250565,0.0120209303896
220,0.856142479692,0.232463907582,0.0212352688313,0.00513126526879,0.74403701814,0.344471318881,0.039910595417,0.0120333741183
221,0.85527834722,0.233120372142,0.0213813305284,0.00501870427706,0.746268203576,0.342035156886,0.0396367975871,0.0121766069233
222,0.838144862447,0.250164169703,0.0243086172704,0.00606709132876,0.732303143978,0.355941262563,0.0435143174827,0.0127436779141
223,0.851403786455,0.236739693522,0.0220141018395,0.0051895366955,0.742261711597,0.345791136901,0.0398362123768,0.0120211918602
224,0.759289730889,0.329319200311,0.0370672466159,0.00989602452942,0.729117546082,0.359747410059,0.0462339271307,0.0112009882331
